"","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch1_num","atn_ch2_num","atn_ch3_num","atn_ch_sum","atn_ch","Participant","Image","accuracy","confidence","time_taken","AI_use","AI","Bar","Group","animal"
"2441",21,0,1,4,4,0.4,0,1,1,1,3,1,"R_r9FFDydNduScHYZ","Smonk",1,0.4,13.057,NA,0,0,"No_AI",1
"2442",22,1,1,3,2,0.4,0.2,1,1,1,3,1,"R_21zzGKM7iwBK4ro","Smonk",0,0.4,10.508,NA,0,0,"No_AI",1
"2443",28,0,0,5,4,0.6,0.2,1,1,1,3,1,"R_27xRjOXD126VLMu","Smonk",0,1,4.986,NA,0,0,"No_AI",1
"2444",36,1,1,4,4,0.6,0,0,1,1,2,0,"R_1rluEh5Zo5QIoAJ","Smonk",0,0.4,11.71,NA,0,0,"No_AI",1
"2445",25,0,0,2,4,0.8,0.2,1,0,1,2,0,"R_3MDznKTUj3fvOxW","Smonk",1,0.6,4.652,NA,0,0,"No_AI",1
"2446",38,0,1,2,3,0.4,0,1,0,1,2,0,"R_1I4rKEIgLpt3GuB","Smonk",1,0.6,12.256,NA,0,0,"No_AI",1
"2447",20,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_DpkR6vZ2iL5rMn7","Smonk",1,0.4,2.903,NA,0,0,"No_AI",1
"2448",19,0,1,1,4,0.6,0,1,1,1,3,1,"R_1QtlhAsDepwI9RN","Smonk",1,0.4,7.651,NA,0,0,"No_AI",1
"2449",28,1,0,1,4,0.2,0,1,1,1,3,1,"R_1F9rPW57TS2Nz7j","Smonk",0,0.2,6.865,NA,0,0,"No_AI",1
"2450",25,1,1,3,NA,0.6,0.2,1,1,1,3,1,"R_3RkCeoxW3QHvbUE","Smonk",1,0.2,5.703,NA,0,0,"No_AI",1
"2451",18,0,0,4,2,0.4,0,1,1,1,3,1,"R_2TEFTZFF7BLVxFe","Smonk",1,0.4,5.597,NA,0,0,"No_AI",1
"2452",29,1,1,4,2,0.4,0.4,1,1,1,3,1,"R_27JC9L7yPkmOEt5","Smonk",0,0.2,6.142,NA,0,0,"No_AI",1
"2453",30,1,0,4,4,0.6,0,1,1,1,3,1,"R_110gucIytMMzhRT","Smonk",1,0.4,4.799,NA,0,0,"No_AI",1
"2454",25,0,0,3,4,0.6,0,1,1,1,3,1,"R_6yDv4POVNnikrzH","Smonk",1,0.4,14.609,NA,0,0,"No_AI",1
"2455",20,0,1,2,4,1,0,1,1,1,3,1,"R_3Eh61fVL4wYbZBY","Smonk",1,0.4,17.507,NA,0,0,"No_AI",1
"2456",27,1,1,3,2,0.6,0.2,1,1,1,3,1,"R_1Kfj7417wIlqllb","Smonk",0,0.8,17.587,NA,0,0,"No_AI",1
"2457",37,1,0,4,2,0.6,0.6,1,1,1,3,1,"R_sHJu8Tm2ys4fFsZ","Smonk",0,1,6.254,NA,0,0,"No_AI",1
"2458",24,1,1,4,4,0.6,0,1,1,1,3,1,"R_31HNMw1wqj2Q5lP","Smonk",0,0.4,14.074,NA,0,0,"No_AI",1
"2459",27,1,0,2,4,0.4,0.2,1,1,1,3,1,"R_zVwVCcoJbKqVHyN","Smonk",0,0.2,6.916,NA,0,0,"No_AI",1
"2460",39,1,1,5,2,0.8,0.6,1,1,1,3,1,"R_PGVws6TJenVHYpr","Smonk",1,0.2,18.492,NA,0,0,"No_AI",1
"2461",20,0,1,3,4,0,0,1,1,1,3,1,"R_1FG34AxEY8JntO3","Smonk",1,1,9.348,NA,0,0,"No_AI",1
"2462",32,1,1,4,2,0.2,0,1,1,1,3,1,"R_3dTedqThDLeKo53","Smonk",1,0.2,8.024,NA,0,0,"No_AI",1
"2463",28,1,1,4,2,0.8,0.4,1,1,1,3,1,"R_1PS13gNhqWQkAzM","Smonk",1,0.2,5.132,NA,0,0,"No_AI",1
"2464",41,1,0,3,5,0.2,0,1,1,1,3,1,"R_XRFV1wd3KSh8w7L","Smonk",1,0,15.057,NA,0,0,"No_AI",1
"2465",57,0,0,2,4,0.2,0.4,1,0,1,2,0,"R_3D8ybG7SsU7w4jB","Smonk",1,0,6.706,NA,0,0,"No_AI",1
"2466",40,0,0,4,2,0.4,0.4,1,1,1,3,1,"R_tYXg6mdF9O0QPrX","Smonk",0,1,24.801,NA,0,0,"No_AI",1
"2467",28,1,1,2,4,0.6,0,1,1,1,3,1,"R_2dmOmqHlo0Qznkx","Smonk",1,0.6,5.282,NA,0,0,"No_AI",1
"2468",25,0,0,3,1,0.4,0,1,1,1,3,1,"R_31hMAot4jDSGS6Z","Smonk",0,0.2,7.636,NA,0,0,"No_AI",1
"2469",28,1,0,2,4,0.8,0.2,1,0,1,2,0,"R_3e2LsfjPy5BKRbC","Smonk",0,0.4,9.741,NA,0,0,"No_AI",1
"2470",21,0,1,4,3,0.6,0.2,1,1,1,3,1,"R_2cCNyQR8fYD8N5U","Smonk",1,0.2,7.796,NA,0,0,"No_AI",1
"2471",21,0,1,4,1,0.6,0,1,1,1,3,1,"R_yllLgeMlqTZDhLj","Smonk",1,0.4,10.363,NA,0,0,"No_AI",1
"2472",31,0,1,4,2,0.2,0.2,1,0,1,2,0,"R_3m2Z9IOpTigHrSU","Smonk",1,0.2,7.017,NA,0,0,"No_AI",1
"2473",54,1,1,4,4,0.6,0.4,1,0,1,2,0,"R_2RTYSLuS7jIV3VC","Smonk",0,1,8.657,NA,0,0,"No_AI",1
"2474",30,1,0,4,2,1,0.4,1,1,1,3,1,"R_2s7kl891Z9GBUWa","Smonk",1,0.8,12.956,NA,0,0,"No_AI",1
"2475",48,1,1,4,3,0.2,0,1,0,0,1,0,"R_2Y9h1b2E4GDjGlY","Smonk",1,0.2,6.421,NA,0,0,"No_AI",1
"2476",20,0,1,2,4,0.2,0,1,1,1,3,1,"R_2Ynup9mzbRziFag","Smonk",1,0.2,7.841,NA,0,0,"No_AI",1
"2477",27,1,0,2,4,0.6,0.2,0,0,1,1,0,"R_1hM6wa9kSUNH1Ep","Smonk",0,0.6,9.769,NA,0,0,"No_AI",1
"2478",23,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_3dWI2pcrQ6pgWQW","Smonk",1,0.4,5.09,NA,0,0,"No_AI",1
"2479",29,1,0,4,4,0.8,0,1,1,1,3,1,"R_3O0wOumB2iXWwql","Smonk",1,0.4,8.632,NA,0,0,"No_AI",1
"2480",28,1,0,2,4,0.6,0.8,1,1,1,3,1,"R_2rBAY208NsMD2IE","Smonk",1,1,6.926,NA,0,0,"No_AI",1
"2481",34,1,1,3,4,0.6,0,1,1,1,3,1,"R_3Ei0VFuFY8NRNYI","Smonk",0,0.2,12.915,NA,0,0,"No_AI",1
"2482",25,1,1,2,3,0.4,0.2,1,0,1,2,0,"R_1g2sU5O3CsO3QFi","Smonk",1,0.4,6.048,NA,0,0,"No_AI",1
"2483",25,0,0,4,2,0.2,0.4,1,1,1,3,1,"R_3CUcOioBR7jsEmr","Smonk",1,0.2,8.587,NA,0,0,"No_AI",1
"2484",20,0,1,5,2,0.6,0.6,0,1,1,2,0,"R_2VxRm60qNqWMzvG","Smonk",0,0.4,6.883,NA,0,0,"No_AI",1
"2485",21,0,1,4,3,0.8,0,1,1,1,3,1,"R_1F5jopdza3Q288l","Smonk",1,0.8,4.985,NA,0,0,"No_AI",1
"2486",22,1,0,5,4,0.4,0,1,0,0,1,0,"R_1JRW0tZ4nfhwGDs","Smonk",1,0.8,5.29,NA,0,0,"No_AI",1
"2487",38,0,1,4,3,0.4,0,1,1,1,3,1,"R_b8ZWwSxP0PUf2y5","Smonk",0,0.4,5.247,NA,0,0,"No_AI",1
"2488",28,0,0,4,2,0.8,0.4,1,1,0,2,0,"R_31KpSuswjU9fRyK","Smonk",1,0.4,12.632,NA,0,0,"No_AI",1
"2489",20,0,1,5,4,0,0,1,1,1,3,1,"R_1FbQTuGHERv9hNh","Smonk",1,0.8,9.231,NA,0,0,"No_AI",1
"2490",41,0,1,4,4,1,1,1,0,1,2,0,"R_1EWnWzzjUzi0F4p","Smonk",0,0.6,8.897,NA,0,0,"No_AI",1
"2491",21,0,0,2,4,0.6,0.2,1,1,1,3,1,"R_3eHLwPbxKYA02rv","Smonk",1,0.4,10.567,NA,0,0,"No_AI",1
"2492",20,0,1,5,4,0.6,0.2,1,1,1,3,1,"R_1lB0UmQ0EKn17Kt","Smonk",1,0.4,15.594,NA,0,0,"No_AI",1
"2493",56,1,0,4,4,0.2,0.2,1,0,1,2,0,"R_1Injgg4T1mfn5VB","Smonk",0,0.6,14.869,NA,0,0,"No_AI",1
"2494",24,0,1,4,3,0.2,0.2,1,1,1,3,1,"R_UrUGrUYwcUzf9n3","Smonk",0,1,4.455,NA,0,0,"No_AI",1
"2495",38,1,1,3,4,0.6,0.6,1,1,1,3,1,"R_x5Rs1GxD4ju4N7r","Smonk",1,0.2,9.031,NA,0,0,"No_AI",1
"2496",39,0,1,5,1,0.2,0.4,1,1,1,3,1,"R_2uOLjZoSRPwCzMO","Smonk",1,0.2,10.528,NA,0,0,"No_AI",1
"2497",32,1,0,4,2,0.8,0.2,1,1,1,3,1,"R_svqMr55RTvSq9Tb","Smonk",1,1,11.289,NA,0,0,"No_AI",1
"2498",37,1,0,2,4,0.4,0,1,1,1,3,1,"R_1JVhO3JZuxaPwDj","Smonk",1,0.4,7.541,NA,0,0,"No_AI",1
"2499",32,0,1,4,3,0.6,0.4,1,1,1,3,1,"R_2nq062m405bPwLn","Smonk",0,0.6,7.267,NA,0,0,"No_AI",1
"2500",29,0,1,4,5,0,0,1,1,1,3,1,"R_3hu8aeWZDOaF2xr","Smonk",1,0,7.766,NA,0,0,"No_AI",1
"2501",34,0,1,4,3,0.2,0.2,1,1,1,3,1,"R_1f4bLhhQdj8vfBF","Smonk",1,0.4,7.586,NA,0,0,"No_AI",1
"2502",24,1,0,4,2,0.4,0.2,1,1,1,3,1,"R_3QJiOABg22on0Wi","Smonk",1,0.2,9.703,NA,0,0,"No_AI",1
"2503",41,1,0,4,2,0.6,0.2,1,1,1,3,1,"R_tQKevyemPIwqr2p","Smonk",1,0.2,6.65,NA,0,0,"No_AI",1
"2504",35,0,1,3,4,0.4,0,1,1,1,3,1,"R_2B8VbVp8QXPiZTJ","Smonk",0,0.4,12.288,NA,0,0,"No_AI",1
"2505",32,1,1,4,3,0.4,0,1,1,1,3,1,"R_1PTsrMRaxBVJ3Li","Smonk",1,0.4,6.986,NA,0,0,"No_AI",1
"2506",20,0,0,3,4,0.6,0.2,1,1,1,3,1,"R_2fATs8WTUoK2c5C","Smonk",1,1,4.98,NA,0,0,"No_AI",1
"2507",36,0,0,4,3,0.6,0.2,1,1,1,3,1,"R_DdTjh74QzXNHIaZ","Smonk",1,0,16.978,NA,0,0,"No_AI",1
"2508",34,1,0,2,4,0.4,0,1,1,1,3,1,"R_vITXm5mp1EtaDLP","Smonk",0,0.2,6.677,NA,0,0,"No_AI",1
"2509",20,0,0,4,2,0.6,0.4,1,1,1,3,1,"R_2ZNWWm7JSRn4WSU","Smonk",0,0.4,7.483,NA,0,0,"No_AI",1
"2510",36,0,0,5,2,0,0,1,1,0,2,0,"R_2ScxbuZLpxXGhZB","Smonk",1,0.6,23.445,NA,0,0,"No_AI",1
"2511",33,1,0,4,4,0.6,0,1,1,1,3,1,"R_6Yktf5yRyYQq5CV","Smonk",1,1,4.126,NA,0,0,"No_AI",1
"2512",26,1,0,2,3,1,0.2,1,0,0,1,0,"R_2cBhg2q86tKTvOY","Smonk",1,0,5.372,NA,0,0,"No_AI",1
"2513",20,0,0,4,4,0.8,0.2,1,1,1,3,1,"R_1fjyKx3MpvlArLz","Smonk",1,1,7.428,NA,0,0,"No_AI",1
"2514",20,0,0,3,4,0.4,0,1,1,1,3,1,"R_2xUXdzK9YkR2JC7","Smonk",1,0.2,10.861,NA,0,0,"No_AI",1
"2515",22,1,0,4,3,0.2,0,1,1,1,3,1,"R_2e4jjNhizs8CCEJ","Smonk",1,1,4.898,NA,0,0,"No_AI",1
"2516",31,1,1,4,4,0.4,0.2,1,1,1,3,1,"R_1118Q5jQdKSYqCf","Smonk",0,0.4,6.111,NA,0,0,"No_AI",1
"2517",19,0,1,4,3,0.8,0.4,0,0,0,0,0,"R_3G7XoU6W2Rpc07a","Smonk",0,0.2,6.58,NA,0,0,"No_AI",1
"2518",42,1,1,2,4,0.2,0,1,1,1,3,1,"R_1jIjvIpE80Qg7Th","Smonk",0,0.2,7.404,NA,0,0,"No_AI",1
"2519",46,1,0,4,4,0.2,0,1,1,1,3,1,"R_2cvH21TruCbSnrh","Smonk",1,0,12.814,NA,0,0,"No_AI",1
"2520",30,0,1,4,3,0.4,0,1,1,1,3,1,"R_3iybB6S0OqfYsir","Smonk",0,0.8,3.597,NA,0,0,"No_AI",1
"2521",23,0,1,5,2,0.6,0.4,1,1,1,3,1,"R_w6tKRNDOUb7NFSN","Smonk",0,0.2,11.582,NA,0,0,"No_AI",1
"2522",56,0,1,1,1,0.2,0,1,1,1,3,1,"R_3Pdx2J4VK1deDv2","Smonk",0,0.2,13.188,NA,0,0,"No_AI",1
"2523",18,0,1,5,2,0.4,0,1,1,1,3,1,"R_3rY7Dy21ENawstb","Smonk",1,0.8,4.818,NA,0,0,"No_AI",1
"2524",30,1,0,2,2,1,0,1,0,1,2,0,"R_3kFYnZ6hDbkfb3c","Smonk",0,1,12.463,NA,0,0,"No_AI",1
"2525",22,1,1,4,4,0.4,0,1,1,1,3,1,"R_3fv10VMtORusggP","Smonk",1,0.8,11.312,NA,0,0,"No_AI",1
"2526",36,1,1,2,4,0.2,0,1,1,1,3,1,"R_2tJQLagG2M6QdOa","Smonk",0,0.2,8.329,NA,0,0,"No_AI",1
"2527",27,0,0,3,4,0.6,0.4,1,0,1,2,0,"R_1OUhaHX2ruEcKJT","Smonk",0,0,7.393,NA,0,0,"No_AI",1
"2528",38,1,0,4,5,0.2,0,1,1,1,3,1,"R_1Q48jAD4pTY0iwE","Smonk",1,0.2,18.922,NA,0,0,"No_AI",1
"2529",27,1,1,4,5,0.2,0,1,1,1,3,1,"R_29ay5nG6FZMFmIO","Smonk",1,0.2,8.633,NA,0,0,"No_AI",1
"2530",20,0,0,2,2,0.6,0,1,1,1,3,1,"R_1kZXPjgdTdh1AjP","Smonk",1,0,48.738,NA,0,0,"No_AI",1
"2531",23,1,0,2,4,0.4,0,1,1,1,3,1,"R_SMYK1tVcbNmEcTL","Smonk",0,0,15.484,NA,0,0,"No_AI",1
"2532",36,1,1,4,4,0.4,0,1,1,1,3,1,"R_1pVVZ3s1CXu4QaD","Smonk",1,0.6,12.278,NA,0,0,"No_AI",1
"2533",18,0,0,2,4,0.2,0.4,1,1,1,3,1,"R_1gdxr3201bY7lCK","Smonk",1,0.4,15.473,NA,0,0,"No_AI",1
"2534",22,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_3OcZLD9v026y7mT","Smonk",1,0.6,9.2,NA,0,0,"No_AI",1
"2535",18,0,1,5,4,0.4,0.4,1,1,1,3,1,"R_2DSqmhukIDHwKq0","Smonk",1,0.8,5.315,NA,0,0,"No_AI",1
"2536",31,0,0,5,4,0.2,0,1,1,1,3,1,"R_2S2MzXJuLzJTOFy","Smonk",1,0.2,6.928,NA,0,0,"No_AI",1
"2537",39,1,0,4,2,0.4,0.2,1,1,1,3,1,"R_1nOZBpHU8HVRcH4","Smonk",1,0.4,6.043,NA,0,0,"No_AI",1
"2538",38,1,1,4,4,0.8,0.2,1,0,0,1,0,"R_3PN5vXNaw42oN8v","Smonk",1,0.6,3.263,NA,0,0,"No_AI",1
"2539",21,0,0,4,3,0.2,0.2,1,1,1,3,1,"R_6s2aZB6FLy5MkCt","Smonk",1,0.6,25.998,NA,0,0,"No_AI",1
"2540",52,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_115550r3jsDbEz3","Smonk",1,0.2,7.378,NA,0,0,"No_AI",1
"2541",26,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_3RykCmjgM2Us0yf","Smonk",1,0.8,34.015,NA,0,0,"No_AI",1
"2542",36,1,1,2,2,0.6,0,0,1,1,2,0,"R_2QMz6qy0Rw9fREh","Smonk",1,0.4,4.425,NA,0,0,"No_AI",1
"2543",31,0,1,4,4,0.6,0.2,1,0,0,1,0,"R_2OIUJ9msNibA5yl","Smonk",0,0.2,2.114,NA,0,0,"No_AI",1
"2544",27,0,1,4,2,0.6,0.4,0,1,1,2,0,"R_3sdHLxIfsyO8mug","Smonk",1,0.2,4.64,NA,0,0,"No_AI",1
"2545",38,0,1,4,2,0.6,0.4,1,1,1,3,1,"R_2agDKb9RVaB7Fmr","Smonk",0,0.8,9.772,NA,0,0,"No_AI",1
"2546",51,1,0,2,4,0.4,0.2,1,1,1,3,1,"R_3ERXkInRZ4NtkC1","Smonk",0,0.4,10.138,NA,0,0,"No_AI",1
"2547",23,1,0,2,4,0.4,0,1,1,1,3,1,"R_wYU8Ay6n4JYZCWl","Smonk",0,0.4,11.108,NA,0,0,"No_AI",1
"2548",32,0,0,4,3,0.8,0,1,0,1,2,0,"R_3kjGeZPZPhdUmWe","Smonk",0,0.2,6.192,NA,0,0,"No_AI",1
"2549",50,0,1,5,2,1,0.6,1,0,1,2,0,"R_2YxhIfMLMuBu5Yw","Smonk",0,1,14.992,NA,0,0,"No_AI",1
"2550",55,1,1,5,5,0.2,0.2,1,0,1,2,0,"R_2ygfLUFaggmBQaK","Smonk",0,0.2,7.618,NA,0,0,"No_AI",1
"2551",21,1,1,4,3,0.6,0,1,1,1,3,1,"R_2TYkTN8cgPC5ukE","Smonk",0,1,9.784,NA,0,0,"No_AI",1
"2552",41,0,0,4,2,0.8,0,1,1,1,3,1,"R_p3rnbbpcsldDCsp","Smonk",1,0.8,9.817,NA,0,0,"No_AI",1
"2553",28,0,0,4,4,0.4,0,1,1,1,3,1,"R_2sdpWvbS4vVLQYY","Smonk",1,0.6,8.706,NA,0,0,"No_AI",1
"2554",31,1,0,1,4,0.8,0.6,1,1,1,3,1,"R_bCuE4HUBiyUmrmx","Smonk",1,0.4,5.441,NA,0,0,"No_AI",1
"2555",23,1,0,2,4,0,0,1,1,1,3,1,"R_vGrVNIqJgvPHmYp","Smonk",1,0,6.673,NA,0,0,"No_AI",1
"2556",42,1,0,NA,3,0.6,0.2,1,1,1,3,1,"R_9TvQFQN6JowGJbz","Smonk",0,0.4,8.93,NA,0,0,"No_AI",1
"2557",20,0,0,2,4,0.2,0.2,1,1,1,3,1,"R_2fjJvTfW1wxZm0c","Smonk",1,0.2,18.011,NA,0,0,"No_AI",1
"2558",19,0,0,4,2,0.6,0.6,1,1,1,3,1,"R_3KMw41QeLaG8F5G","Smonk",0,0.6,7.094,NA,0,0,"No_AI",1
"2559",28,0,0,4,4,0.4,0,1,1,1,3,1,"R_26a7Z2nt3ik3UYi","Smonk",1,0.6,7.743,NA,0,0,"No_AI",1
"2560",22,0,0,4,2,0.4,0.6,1,1,1,3,1,"R_3IbpMYJLNBPTLlE","Smonk",1,0.4,8.859,NA,0,0,"No_AI",1
"2561",29,1,0,4,2,0.2,0,1,1,1,3,1,"R_3hEMc65WpXlRZpg","Smonk",0,0.4,15.084,NA,0,0,"No_AI",1
"2562",46,1,1,4,4,0.4,0,1,0,1,2,0,"R_3LbwGB5jY4v2Hi5","Smonk",1,0,11.585,NA,0,0,"No_AI",1
"2563",18,0,1,4,5,0.6,0,1,1,1,3,1,"R_2fpUYuvpZc7hfeR","Smonk",1,0.6,29.196,NA,0,0,"No_AI",1
"2564",25,0,0,3,1,0,0,1,0,1,2,0,"R_12fKlLECgwF0NDe","Smonk",0,0.2,10.275,NA,0,0,"No_AI",1
"2565",22,0,0,4,4,0.2,0.2,1,1,1,3,1,"R_Y4ysrIQ1Gqgqw8h","Smonk",1,0.2,9.406,NA,0,0,"No_AI",1
"2566",38,1,1,4,3,0.4,0.2,1,1,1,3,1,"R_5sEfHinUXUiuFbP","Smonk",0,0.8,4.453,NA,0,0,"No_AI",1
"2567",32,0,0,4,4,0.4,0.2,1,1,1,3,1,"R_3kNT5kFcHFCPJhT","Smonk",1,0.6,6.089,NA,0,0,"No_AI",1
"2568",54,0,1,4,2,1,0.6,1,0,1,2,0,"R_1l42OqVwnYdxJ8f","Smonk",1,1,12.659,NA,0,0,"No_AI",1
"2569",31,0,0,2,4,0.6,0.4,1,1,1,3,1,"R_23fwKuhlm4g9dwA","Smonk",1,1,16.603,NA,0,0,"No_AI",1
"2570",33,0,0,2,4,0.6,0.2,1,1,1,3,1,"R_272JFncaVZ9WFdK","Smonk",0,0,8.583,NA,0,0,"No_AI",1
"2571",19,0,1,3,3,0.6,0.4,1,1,1,3,1,"R_a4Y80TR5C45yB4B","Smonk",1,0.8,40.925,NA,0,0,"No_AI",1
"2572",54,1,0,5,4,0.2,0.2,1,0,1,2,0,"R_2amByEI6KR7T1AS","Smonk",0,0.8,10.977,NA,0,0,"No_AI",1
"2573",20,0,0,4,4,0.8,0.2,1,0,1,2,0,"R_eJXJ1RugnblJow9","Smonk",1,0.6,7.479,NA,0,0,"No_AI",1
"2574",48,1,0,2,4,0.4,0.6,1,0,1,2,0,"R_1OEaXiF6Xs42rsn","Smonk",1,0.4,7.906,NA,0,0,"No_AI",1
"2575",36,0,1,2,2,0.6,0.2,1,0,1,2,0,"R_1QtQoMjy78LyoDf","Smonk",1,0.2,29.644,NA,0,0,"No_AI",1
"2576",33,1,1,4,2,0.6,0.2,1,1,1,3,1,"R_307OQjs96WIEAX4","Smonk",1,0.6,14.952,NA,0,0,"No_AI",1
"2577",46,1,0,4,3,0.2,0.2,1,1,1,3,1,"R_yUtpzqHZBZbfO5r","Smonk",0,0.2,12.707,NA,0,0,"No_AI",1
"2578",38,0,0,4,3,0.6,0.6,1,1,1,3,1,"R_2SDNwJSlNDzQKI4","Smonk",0,0.8,9.5,NA,0,0,"No_AI",1
"2579",32,1,0,4,2,1,0.6,1,0,1,2,0,"R_2ygcqvOse7AxPfH","Smonk",1,1,12.481,NA,0,0,"No_AI",1
"2580",25,1,1,4,3,0.6,0.2,1,1,1,3,1,"R_wUgyZabqSwDA4Y9","Smonk",0,0.4,19.723,NA,0,0,"No_AI",1
"2581",18,0,0,3,2,0.2,0,0,0,1,1,0,"R_2E4NwdSazRP4TGE","Smonk",1,0.4,6.517,NA,0,0,"No_AI",1
"2582",33,0,0,3,2,0.8,0,1,0,1,2,0,"R_3Dv90Lfjh1tTgL6","Smonk",0,1,16.049,NA,0,0,"No_AI",1
"2583",58,1,1,4,4,0.2,0,1,0,1,2,0,"R_tLjwQQjei5qIBMt","Smonk",0,0.2,15.619,NA,0,0,"No_AI",1
"2584",24,1,0,4,4,0.6,0,1,1,1,3,1,"R_2dzjMKw6OPvPipm","Smonk",1,0.4,12.778,NA,0,0,"No_AI",1
"2585",29,0,1,4,4,0.4,0.2,1,1,1,3,1,"R_2So8JUQIsrbVu8K","Smonk",1,0.6,9.349,NA,0,0,"No_AI",1
"2586",19,0,0,4,1,0.2,0,1,1,1,3,1,"R_1Iv1VxxfEO91KYT","Smonk",0,0,4.067,NA,0,0,"No_AI",1
"2587",18,0,1,4,2,0.4,0,0,1,1,2,0,"R_3NWFiWcxIRu5vX2","Smonk",0,0.6,7.679,NA,0,0,"No_AI",1
"2588",32,1,1,5,4,0.6,0.6,1,0,1,2,0,"R_Qg0pW0MrwzTlZvj","Smonk",0,1,15.115,NA,0,0,"No_AI",1
"2589",32,1,1,5,4,0.6,0.6,1,0,1,2,0,"R_1BY4TZBPcDxBXCI","Smonk",0,1,11.842,NA,0,0,"No_AI",1
"2590",36,0,1,5,1,0.4,0.4,1,1,1,3,1,"R_1pyUT2xKq7tDArL","Smonk",1,0.6,21.491,NA,0,0,"No_AI",1
"2591",49,0,1,3,4,0.8,0.4,1,1,1,3,1,"R_10BJzh2xkqkXP9G","Smonk",0,1,5.157,NA,0,0,"No_AI",1
"2592",34,1,1,2,3,0.2,0,1,1,1,3,1,"R_0wkGlbEsBo72LBv","Smonk",0,0.2,9.056,NA,0,0,"No_AI",1
"2593",25,0,0,2,3,0.6,0.2,1,1,1,3,1,"R_1qUHBLbY2RlvVOV","Smonk",0,0.4,20.172,NA,0,0,"No_AI",1
"2594",34,1,1,4,4,0.8,0.4,1,1,1,3,1,"R_QgY8hyXx0Pmc1dD","Smonk",0,1,4.858,NA,0,0,"No_AI",1
"2595",33,1,0,3,3,0.2,0.2,1,0,0,1,0,"R_roGerEtWcV6TRNT","Smonk",1,0.4,41.776,NA,0,0,"No_AI",1
"2596",44,1,1,4,4,0.4,0.4,1,1,1,3,1,"R_3jfxfISpaswm605","Smonk",0,0.2,11.392,NA,0,0,"No_AI",1
"2597",35,0,0,5,1,0.6,0.6,1,0,0,1,0,"R_sNiUXsAQHUF0U9j","Smonk",0,0.8,11.094,NA,0,0,"No_AI",1
"2598",27,0,0,4,2,1,1,1,1,1,3,1,"R_2uwzNn25d3H6Mu0","Smonk",1,0.8,5.042,NA,0,0,"No_AI",1
"2599",57,1,0,4,4,0.6,0.2,1,1,1,3,1,"R_1OplfLWAJhmVrNk","Smonk",1,0.6,15.276,NA,0,0,"No_AI",1
"2600",24,0,1,3,3,0.4,0.4,1,0,1,2,0,"R_3qsXvPziWMVXlCs","Smonk",0,0.2,18.891,NA,0,0,"No_AI",1
"2601",31,1,1,4,1,0.4,0.4,1,1,1,3,1,"R_1o84p7QZFHNiUOh","Smonk",0,0.6,7.925,NA,0,0,"No_AI",1
"2602",37,0,0,4,4,0.4,0.2,1,1,1,3,1,"R_OliIl76lWVWnUEp","Smonk",0,0.4,35.976,NA,0,0,"No_AI",1
"2603",64,0,0,4,4,0.2,0,1,1,1,3,1,"R_C1C5ojO7jGgIqml","Smonk",0,0.2,31.462,NA,0,0,"No_AI",1
"2604",47,0,0,4,4,0.8,0.2,1,1,1,3,1,"R_2vk6MQHU9u5Khfz","Smonk",1,0.4,30.498,NA,0,0,"No_AI",1
"2605",32,1,1,4,4,0.8,0,1,1,1,3,1,"R_w5d7tiTJJco0Bxv","Smonk",1,0.2,8.535,NA,0,0,"No_AI",1
"2606",45,1,0,2,4,0.6,0,1,1,1,3,1,"R_1HoVpK2zrJ4h2Da","Smonk",0,0.6,7.629,NA,0,0,"No_AI",1
"2607",51,1,1,4,2,0.6,0.4,1,1,1,3,1,"R_3Pe0OlQn2SyMRge","Smonk",0,0.8,23.641,NA,0,0,"No_AI",1
"2608",33,1,1,5,5,0.4,0.4,1,1,1,3,1,"R_1floJHnSj3EIGBW","Smonk",1,0.2,9.573,NA,0,0,"No_AI",1
"2609",40,1,0,5,3,0.2,0.2,1,1,1,3,1,"R_3smiF6LXktgnfF6","Smonk",1,0.4,9.881,NA,0,0,"No_AI",1
"2610",40,1,1,4,4,0.4,0,1,1,1,3,1,"R_9z8DUlB3BC9anEB","Smonk",1,0.4,6.984,NA,0,0,"No_AI",1
"2611",25,0,0,3,4,0.6,0,1,0,1,2,0,"R_3ND8S7eFPywQ0XG","Smonk",1,1,13.249,NA,0,0,"No_AI",1
"2612",25,1,0,2,4,0.6,0,1,1,1,3,1,"R_1N2efRTviFlAoWu","Smonk",1,0.8,23.566,NA,0,0,"No_AI",1
"2613",51,1,0,4,1,0.6,0.2,1,1,1,3,1,"R_3GqPPwHEwMIkCSF","Smonk",1,0.6,15.16,NA,0,0,"No_AI",1
"2614",18,0,0,3,3,0.6,0.4,1,0,1,2,0,"R_1eVGQkDn4wmTveD","Barc",1,0.8,14.024,0.6,1,1,"AI_bars",1
"2615",59,0,0,3,2,0.4,0,1,1,1,3,1,"R_9SmL2ZpD54Eow3T","Barc",1,0.6,8.011,0.6,1,1,"AI_bars",1
