"","ResponseId","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch","accuracy","confidence","time_taken","AI_use","AI","bar"
"39","R_2TEFTZFF7BLVxFe",18,0,0,4,2,0.4,0,1,0.210526315789474,0.4,5.76310526315789,NA,0,0
"40","R_27JC9L7yPkmOEt5",29,1,1,4,2,0.4,0.4,1,0.210526315789474,0.452631578947368,9.33068421052631,NA,0,0
"41","R_110gucIytMMzhRT",30,1,0,4,4,0.6,0,1,0.210526315789474,0.252631578947368,11.1081052631579,NA,0,0
"42","R_6yDv4POVNnikrzH",25,0,0,3,4,0.6,0,1,0.210526315789474,0.294736842105263,14.0212631578947,NA,0,0
"43","R_3Eh61fVL4wYbZBY",20,0,1,2,4,1,0,1,0.368421052631579,0.347368421052632,15.2923157894737,NA,0,0
"44","R_1Kfj7417wIlqllb",27,1,1,3,2,0.6,0.2,1,0.421052631578947,0.347368421052632,9.98210526315789,NA,0,0
"45","R_sHJu8Tm2ys4fFsZ",37,1,0,4,2,0.6,0.6,1,0.315789473684211,0.663157894736842,11.5394736842105,NA,0,0
"46","R_31HNMw1wqj2Q5lP",24,1,1,4,4,0.6,0,1,0.315789473684211,0.294736842105263,12.7268421052632,NA,0,0
"47","R_zVwVCcoJbKqVHyN",27,1,0,2,4,0.4,0.2,1,0.368421052631579,0.231578947368421,8.06747368421053,NA,0,0
"48","R_PGVws6TJenVHYpr",39,1,1,5,2,0.8,0.6,1,0.315789473684211,0.242105263157895,18.7610526315789,NA,0,0
"49","R_1FG34AxEY8JntO3",20,0,1,3,4,0,0,1,0.105263157894737,0.378947368421053,7.86247368421053,NA,0,0
"50","R_3dTedqThDLeKo53",32,1,1,4,2,0.2,0,1,0.0526315789473684,0.242105263157895,5.23526315789474,NA,0,0
"51","R_1PS13gNhqWQkAzM",28,1,1,4,2,0.8,0.4,1,0.263157894736842,0.389473684210526,14.5815789473684,NA,0,0
"52","R_XRFV1wd3KSh8w7L",41,1,0,3,5,0.2,0,1,0.0526315789473684,0.0947368421052632,11.3583157894737,NA,0,0
"53","R_3D8ybG7SsU7w4jB",57,0,0,2,4,0.2,0.4,0,0.315789473684211,0.336842105263158,12.8001052631579,NA,0,0
"54","R_tYXg6mdF9O0QPrX",40,0,0,4,2,0.4,0.4,1,0.263157894736842,0.452631578947368,14.9368421052632,NA,0,0
"55","R_2dmOmqHlo0Qznkx",28,1,1,2,4,0.6,0,1,0.315789473684211,0.484210526315789,14.4414736842105,NA,0,0
"56","R_31hMAot4jDSGS6Z",25,0,0,3,1,0.4,0,1,0.315789473684211,0.347368421052632,14.3212631578947,NA,0,0
"57","R_3e2LsfjPy5BKRbC",28,1,0,2,4,0.8,0.2,0,0.315789473684211,0.4,12.8726315789474,NA,0,0
"58","R_2cCNyQR8fYD8N5U",21,0,1,4,3,0.6,0.2,1,0.263157894736842,0.284210526315789,9.12963157894737,NA,0,0
"59","R_yllLgeMlqTZDhLj",21,0,1,4,1,0.6,0,1,0.263157894736842,0.473684210526316,17.2698947368421,NA,0,0
"60","R_3m2Z9IOpTigHrSU",31,0,1,4,2,0.2,0.2,0,0.157894736842105,0.210526315789474,12.0957894736842,NA,0,0
"61","R_2RTYSLuS7jIV3VC",54,1,1,4,4,0.6,0.4,0,0.210526315789474,0.231578947368421,10.4455789473684,NA,0,0
"62","R_2s7kl891Z9GBUWa",30,1,0,4,2,1,0.4,1,0.263157894736842,0.536842105263158,10.3676315789474,NA,0,0
"63","R_2Y9h1b2E4GDjGlY",48,1,1,4,3,0.2,0,0,0.368421052631579,0.189473684210526,33.2578947368421,NA,0,0
"64","R_2Ynup9mzbRziFag",20,0,1,2,4,0.2,0,1,0.210526315789474,0.347368421052632,10.4900526315789,NA,0,0
"65","R_1hM6wa9kSUNH1Ep",27,1,0,2,4,0.6,0.2,0,0.263157894736842,0.484210526315789,25.7991052631579,NA,0,0
"66","R_3dWI2pcrQ6pgWQW",23,0,1,3,2,0.4,0.2,1,0.263157894736842,0.526315789473684,6.70531578947368,NA,0,0
"67","R_3O0wOumB2iXWwql",29,1,0,4,4,0.8,0,1,0.210526315789474,0.263157894736842,15.8863684210526,NA,0,0
"68","R_2rBAY208NsMD2IE",28,1,0,2,4,0.6,0.8,1,0.421052631578947,0.631578947368421,6.55368421052632,NA,0,0
"69","R_3Ei0VFuFY8NRNYI",34,1,1,3,4,0.6,0,1,0.315789473684211,0.168421052631579,16.8053157894737,NA,0,0
"70","R_1g2sU5O3CsO3QFi",25,1,1,2,3,0.4,0.2,0,0.315789473684211,0.505263157894737,7.68089473684211,NA,0,0
"71","R_3CUcOioBR7jsEmr",25,0,0,4,2,0.2,0.4,1,0.315789473684211,0.336842105263158,13.5060526315789,NA,0,0
"72","R_2VxRm60qNqWMzvG",20,0,1,5,2,0.6,0.6,0,0.368421052631579,0.442105263157895,22.9243684210526,NA,0,0
"73","R_1F5jopdza3Q288l",21,0,1,4,3,0.8,0,1,0.368421052631579,0.494736842105263,7.23347368421053,NA,0,0
"74","R_1JRW0tZ4nfhwGDs",22,1,0,5,4,0.4,0,0,0.315789473684211,0.294736842105263,7.25610526315789,NA,0,0
"75","R_b8ZWwSxP0PUf2y5",38,0,1,4,3,0.4,0,1,0.157894736842105,0.242105263157895,8.73578947368421,NA,0,0
"76","R_31KpSuswjU9fRyK",28,0,0,4,2,0.8,0.4,0,0.157894736842105,0.473684210526316,8.78668421052632,NA,0,0
"77","R_1FbQTuGHERv9hNh",20,0,1,5,4,0,0,1,0.263157894736842,0.157894736842105,18.0042105263158,NA,0,0
"78","R_1EWnWzzjUzi0F4p",41,0,1,4,4,1,1,0,0.315789473684211,0.736842105263158,26.8341578947368,NA,0,0
"79","R_3eHLwPbxKYA02rv",21,0,0,2,4,0.6,0.2,1,0.105263157894737,0.336842105263158,11.0725789473684,NA,0,0
"80","R_1lB0UmQ0EKn17Kt",20,0,1,5,4,0.6,0.2,1,0.210526315789474,0.368421052631579,13.1153157894737,NA,0,0
"81","R_1Injgg4T1mfn5VB",56,1,0,4,4,0.2,0.2,0,0.263157894736842,0.631578947368421,20.5603684210526,NA,0,0
"82","R_UrUGrUYwcUzf9n3",24,0,1,4,3,0.2,0.2,1,0.315789473684211,0.157894736842105,7.38189473684211,NA,0,0
"83","R_x5Rs1GxD4ju4N7r",38,1,1,3,4,0.6,0.6,1,0.105263157894737,0.305263157894737,8.27263157894737,NA,0,0
"84","R_2uOLjZoSRPwCzMO",39,0,1,5,1,0.2,0.4,1,0.105263157894737,0.631578947368421,12.2606842105263,NA,0,0
"85","R_svqMr55RTvSq9Tb",32,1,0,4,2,0.8,0.2,1,0.368421052631579,0.347368421052632,11.6929473684211,NA,0,0
"86","R_1JVhO3JZuxaPwDj",37,1,0,2,4,0.4,0,1,0.421052631578947,0.294736842105263,10.3013157894737,NA,0,0
"87","R_2nq062m405bPwLn",32,0,1,4,3,0.6,0.4,1,0.210526315789474,0.578947368421053,5.43131578947368,NA,0,0
